 8533 37Del Cas              01 25 48.9    60 14 07    2.68  W      star A5III
 8534                        13 02 40.3    59 42 57    6.53         star A3V
 8535 47    Cam              07 22 17.2    59 54 06    6.35         star A8
 8536 40    Cam              06 15 40.6    59 59 57    5.35  W      star K3III
 8537                        19 33 09.9    60 09 31    6.29  W      star K4III
 8538                        00 36 27.2    60 19 34    5.79         star A4III
 8539                        03 28 23.6    60 15 20    6.49         star B9V
 8540                        17 25 41.1    60 02 53    5.65         star A1V
 8541                        00 56 47.0    60 21 46    5.55         star B9IV
 8542                        08 39 10.1    59 56 21    6.48         star A2V
 8543                        23 03 23.6    60 26 43    6.74         star B2V
 8544                        13 28 27.0    59 56 44    5.40  W      star A1V
 8545                        10 15 07.6    59 59 07    6.25         star M0III
 8546                        21 30 59.2    60 27 34    5.53         star B1II
 8547 44    Cas              01 43 19.6    60 33 04    5.78         star B8III
 8548                        20 40 17.7    60 30 19    6.01         star F6IV
 8549 10Bet Cam              05 03 25.1    60 26 32    4.03         star G1I
 8550                        19 40 12.8    60 30 26    6.51         star A5V
 8551                        18 11 06.9    60 24 33    6.49         star A1V
 8552                        15 01 26.9    60 12 15    5.93         star A4V
 8553                        20 42 39.6    60 36 05    6.15         star A2IV
 8554                        14 31 42.7    60 13 31    6.27         star F0III
 8555 27Gam Cas              00 56 42.4    60 43 00    2.47         star B0IV
 8556 12    Cep              21 47 25.2    60 41 34    5.52         star M1III
 8557 53    Cam              08 01 42.4    60 19 27    6.01  S      star A2
 8558                        20 13 27.6    60 38 26    5.79        Star unclass
 8559                        22 12 01.8    60 45 34    5.35  W      star K1III
 8560                        08 15 50.5    60 22 49    6.45         star A7V
 8561                        21 20 33.4    60 45 25    6.11         star G5III
 8562                        12 48 39.3    60 19 11    5.85         star F5V
 8563                        04 21 47.6    60 44 08    5.39         star M0III
 8564                        17 01 16.5    60 38 56    6.13         star K1III
 8565                        17 16 29.2    60 40 13    6.32         star K1III
 8566                        01 42 02.9    61 02 18    6.71         star B8III
 8567                        08 22 44.1    60 37 51    6.41         star K0III
 8568                        01 03 36.9    61 04 30    5.92         star F0II
 8569                        15 27 51.2    60 40 12    5.90         star K5III
 8570                        00 53 04.0    61 07 27    4.82         star F8V
 8571 1Omi UMa               08 30 15.8    60 43 04    3.36         star G5III
 8572 10Nu  Cep              21 45 26.8    61 07 15    4.29         star A2I
 8573                        16 32 25.5    60 49 23    5.94         star A2V
 8574                        00 01 36.8    61 13 23    5.55         star F0III
 8575                        03 57 08.3    61 06 32    5.00         star K3I
 8576                        18 44 18.0    61 02 52    5.99         star G7IV
 8577                        05 01 35.9    61 04 41    6.03         star F4V
 8578                        00 05 06.1    61 18 51    5.80         star B8IV
 8579                        21 49 18.9    61 16 22    6.17         star M1II
 8580                        05 06 29.7    61 10 12    6.04         star K5II
 8581                        01 42 58.3    61 25 18    6.34         star B7II
 8582                        00 16 57.0    61 32 00    5.74         star G8III
 8583                        21 55 20.6    61 32 31    6.13         star G8I
 8584                        01 04 19.5    61 34 49    5.84         star F6V
 8585                        02 55 56.8    61 31 16    5.59  W      star F4V
 8586                        09 55 03.3    61 06 57    6.27  W      star K0
 8587                        11 32 20.7    61 04 56    5.48         star F8V
 8588                        23 42 31.4    61 40 46    6.40  W      star K2III
 8589                        12 43 04.1    61 09 19    6.38         star K0
 8590                        22 51 22.7    61 41 49    5.60         star G8III
 8591                        01 13 09.8    61 42 21    6.41         star B9V
 8592 23    Cam              05 44 08.6    61 28 36    6.15        Star unclass
 8593                        01 58 33.2    61 41 53    6.02         star B5III
 8594                        14 42 03.0    61 15 42    6.25         star F2V
 8595 8    Lyn               06 37 41.4    61 28 51    5.94  W      star G8IV
 8596                        00 51 16.3    61 48 21    6.07         star K2I
 8597 1    Lyn               06 17 54.8    61 30 54    4.98         star M3III
 8598 12    Cas              00 24 47.4    61 49 52    5.40         star B9III
 8599 14Eta Dra              16 23 59.3    61 30 50    2.74         star G8III
 8600 16    UMa              09 14 20.5    61 25 23    5.13  W      star F9V
 8601 3Eta Cep               20 45 17.3    61 50 20    3.43         star K0IV
 8602                        23 16 26.7    61 57 47    6.53         star B0V
 8603                        23 20 14.2    61 58 12    6.45         star K1V
 8604                        04 16 53.6    61 51 01    5.70         star B5V
 8605                        13 57 32.0    61 29 33    6.37         star K3V
 8606                        13 49 45.4    61 29 20    5.96         star G3V
 8607                        11 58 20.5    61 27 52    6.76         star K0III
 8608                        05 13 03.2    61 51 00    6.17         star A2III
 8609                        16 23 46.8    61 41 47    5.67         star G8III
 8610                        11 56 53.1    61 32 56    6.22         star G8III
 8611 66    Dra              20 05 32.6    61 59 44    5.39         star K3III
 8612 9    Cep               21 37 55.1    62 04 55    4.73         star B2I
 8613 26    Dra              17 34 59.3    61 52 29    5.23         star G0V
 8614 68    Dra              20 11 34.7    62 04 43    5.75  W      star F5V
 8615 6    Cas               23 48 50.1    62 12 52    5.43         star A3I
 8616                        23 20 34.5    62 12 47    6.39         star K2III
 8617 4    Cas               23 24 50.2    62 16 58    4.98  W      star M1III
 8618 9    Cas               00 04 13.5    62 17 16    5.88  W      star A1III
 8619 50Alp UMa              11 03 43.6    61 45 02    1.79         star K0III
 8620 19    Cep              22 05 08.8    62 16 48    5.11         star O9I
 8621                        11 29 04.5    61 46 41    5.83         star F5V
 8622 71    Dra              20 19 36.6    62 15 27    5.72         star B9V
 8623 5    UMa               08 53 22.5    61 57 43    5.73         star F2III
 8624                        22 23 00.1    62 25 12    6.04         star A1V
 8625                        04 07 51.1    62 19 48    6.99         star B0III
 8626                        15 22 37.1    62 02 49    5.98         star A0
 8627                        21 44 53.2    62 27 38    5.95  W      star O9I
 8628                        22 00 39.2    62 29 17    6.66  W      star B0IV
 8629                        15 29 21.0    62 05 58    6.38         star K5
 8630                        13 06 22.6    62 02 30    6.14         star G7III
 8631                        18 57 17.2    62 23 48    6.45         star G5IV
 8632 5Alp Cep               21 18 34.6    62 35 08    2.44         star A7V
 8633                        15 27 40.6    62 16 31    6.50         star A5IV
 8634                        19 26 26.3    62 33 26    6.38         star K5III
 8635                        21 58 53.3    62 41 54    5.93         star M3III
 8636                        18 37 33.3    62 31 35    5.74         star A0V
 8637                        01 06 22.7    62 45 42    6.54         star A5V
 8638                        13 09 50.1    62 13 44    6.54  W      star A1V
 8639 20    Cep              22 05 00.4    62 47 08    5.27         star K4III
 8640 25    Cep              22 18 12.6    62 48 16    5.75         star K3III
 8641                        05 20 22.6    62 39 13    5.61         star K4I
 8642 14    Cam              05 13 31.3    62 41 29    6.50         star A7V
 8643 15Kap Cas              00 32 59.9    62 55 54    4.16         star B1I
 8644                        08 19 17.3    62 30 25    5.71         star G8III
